driver,driver_label,age_ka,source,value,phase_unwrapped_rad,phase_rad,phase_deg,phase_extrapolated
pre,Precession index,22.9,data/raw/pre_800_inter100.txt,0.018273,9.565027632804638,3.2818423256250515,188.03571428571428,False
pre,Precession index,23.0,data/raw/pre_800_inter100.txt,0.018185,9.59307756721169,3.309892260032104,189.64285714285717,False
pre,Precession index,23.1,data/raw/pre_800_inter100.txt,0.018083,9.621127501618743,3.3379421944391563,191.25000000000006,False
pre,Precession index,23.2,data/raw/pre_800_inter100.txt,0.017966,9.649177436025793,3.365992128846207,192.85714285714286,False
pre,Precession index,23.3,data/raw/pre_800_inter100.txt,0.017836,9.677227370432846,3.3940420632532593,194.46428571428575,False
pre,Precession index,23.4,data/raw/pre_800_inter100.txt,0.017692,9.705277304839896,3.42209199766031,196.07142857142856,False
pre,Precession index,23.5,data/raw/pre_800_inter100.txt,0.017535,9.733327239246949,3.4501419320673623,197.67857142857144,False
pre,Precession index,23.6,data/raw/pre_800_inter100.txt,0.017365,9.761377173654001,3.4781918664744147,199.28571428571433,False
pre,Precession index,23.7,data/raw/pre_800_inter100.txt,0.017182,9.789427108061052,3.5062418008814653,200.89285714285714,False
pre,Precession index,23.8,data/raw/pre_800_inter100.txt,0.016985,9.817477042468104,3.5342917352885177,202.50000000000003,False
pre,Precession index,23.9,data/raw/pre_800_inter100.txt,0.016777,9.845526976875155,3.5623416696955683,204.1071428571428,False
pre,Precession index,24.0,data/raw/pre_800_inter100.txt,0.016555,9.873576911282207,3.5903916041026207,205.71428571428572,False
pre,Precession index,24.1,data/raw/pre_800_inter100.txt,0.016324,9.90162684568926,3.618441538509673,207.3214285714286,False
pre,Precession index,24.2,data/raw/pre_800_inter100.txt,0.016079,9.92967678009631,3.6464914729167237,208.92857142857142,False
pre,Precession index,24.3,data/raw/pre_800_inter100.txt,0.015823,9.957726714503362,3.674541407323776,210.5357142857143,False
pre,Precession index,24.4,data/raw/pre_800_inter100.txt,0.015553,9.985776648910413,3.7025913417308267,212.14285714285708,False
pre,Precession index,24.5,data/raw/pre_800_inter100.txt,0.015271,10.013826583317465,3.730641276137879,213.75,False
pre,Precession index,24.6,data/raw/pre_800_inter100.txt,0.014977,10.041876517724518,3.7586912105449315,215.3571428571429,False
pre,Precession index,24.7,data/raw/pre_800_inter100.txt,0.014669,10.069926452131568,3.786741144951982,216.96428571428567,False
pre,Precession index,24.8,data/raw/pre_800_inter100.txt,0.014349,10.09797638653862,3.8147910793590345,218.57142857142858,False
pre,Precession index,24.9,data/raw/pre_800_inter100.txt,0.014017,10.126026320945673,3.842841013766087,220.17857142857147,False
pre,Precession index,25.0,data/raw/pre_800_inter100.txt,0.013672,10.154076255352724,3.8708909481731375,221.78571428571425,False
pre,Precession index,25.1,data/raw/pre_800_inter100.txt,0.01331,10.182126189759776,3.89894088258019,223.39285714285717,False
pre,Precession index,25.2,data/raw/pre_800_inter100.txt,0.012938,10.210176124166829,3.9269908169872423,225.00000000000006,False
pre,Precession index,25.3,data/raw/pre_800_inter100.txt,0.012555,10.23822605857388,3.955040751394293,226.60714285714283,False
pre,Precession index,25.4,data/raw/pre_800_inter100.txt,0.012163,10.266275992980932,3.9830906858013453,228.21428571428575,False
pre,Precession index,25.5,data/raw/pre_800_inter100.txt,0.011762,10.294325927387984,4.011140620208398,229.82142857142864,False
pre,Precession index,25.6,data/raw/pre_800_inter100.txt,0.011354,10.322375861795035,4.039190554615448,231.42857142857142,False
pre,Precession index,25.7,data/raw/pre_800_inter100.txt,0.010939,10.350425796202087,4.067240489022501,233.03571428571433,False
pre,Precession index,25.8,data/raw/pre_800_inter100.txt,0.010519,10.378475730609138,4.095290423429551,234.6428571428571,False
pre,Precession index,25.9,data/raw/pre_800_inter100.txt,0.010093,10.40652566501619,4.123340357836604,236.25,False
pre,Precession index,26.0,data/raw/pre_800_inter100.txt,0.009664,10.434575599423242,4.151390292243656,237.85714285714292,False
pre,Precession index,26.1,data/raw/pre_800_inter100.txt,0.009235,10.462625533830293,4.179440226650707,239.4642857142857,False
pre,Precession index,26.2,data/raw/pre_800_inter100.txt,0.008803,10.490675468237345,4.207490161057759,241.07142857142858,False
pre,Precession index,26.3,data/raw/pre_800_inter100.txt,0.008367,10.518725402644398,4.2355400954648115,242.6785714285715,False
pre,Precession index,26.4,data/raw/pre_800_inter100.txt,0.007927,10.546775337051448,4.263590029871862,244.28571428571428,False
pre,Precession index,26.5,data/raw/pre_800_inter100.txt,0.007483,10.5748252714585,4.2916399642789145,245.89285714285717,False
pre,Precession index,26.6,data/raw/pre_800_inter100.txt,0.007035,10.602875205865553,4.319689898685967,247.50000000000009,False
pre,Precession index,26.7,data/raw/pre_800_inter100.txt,0.006583,10.630925140272604,4.3477398330930175,249.10714285714286,False
pre,Precession index,26.8,data/raw/pre_800_inter100.txt,0.006126,10.658975074679656,4.37578976750007,250.71428571428575,False
pre,Precession index,26.9,data/raw/pre_800_inter100.txt,0.005665,10.687025009086707,4.4038397019071205,252.32142857142856,False
pre,Precession index,27.0,data/raw/pre_800_inter100.txt,0.0052,10.715074943493759,4.431889636314173,253.92857142857144,False
pre,Precession index,27.1,data/raw/pre_800_inter100.txt,0.004727,10.743124877900811,4.459939570721225,255.53571428571433,False
pre,Precession index,27.2,data/raw/pre_800_inter100.txt,0.004251,10.771174812307862,4.487989505128276,257.14285714285717,False
pre,Precession index,27.3,data/raw/pre_800_inter100.txt,0.003771,10.799224746714915,4.516039439535328,258.75000000000006,False
pre,Precession index,27.4,data/raw/pre_800_inter100.txt,0.003289,10.827274681121965,4.544089373942379,260.35714285714283,False
pre,Precession index,27.5,data/raw/pre_800_inter100.txt,0.002805,10.855324615529018,4.572139308349431,261.9642857142857,False
pre,Precession index,27.6,data/raw/pre_800_inter100.txt,0.002321,10.88337454993607,4.600189242756484,263.5714285714286,False
pre,Precession index,27.7,data/raw/pre_800_inter100.txt,0.001836,10.91142448434312,4.628239177163534,265.1785714285714,False
pre,Precession index,27.8,data/raw/pre_800_inter100.txt,0.001351,10.939474418750173,4.656289111570587,266.78571428571433,False
pre,Precession index,27.9,data/raw/pre_800_inter100.txt,0.000868,10.967524353157224,4.684339045977637,268.3928571428571,False
pre,Precession index,28.0,data/raw/pre_800_inter100.txt,0.000386,10.995574287564276,4.71238898038469,270.0,False
pre,Precession index,28.1,data/raw/pre_800_inter100.txt,-9.3e-05,11.023624221971328,4.740438914791742,271.6071428571429,False
pre,Precession index,28.2,data/raw/pre_800_inter100.txt,-0.000569,11.051674156378379,4.768488849198793,273.21428571428567,False
pre,Precession index,28.3,data/raw/pre_800_inter100.txt,-0.001042,11.079724090785431,4.796538783605845,274.82142857142856,False
pre,Precession index,28.4,data/raw/pre_800_inter100.txt,-0.001512,11.107774025192482,4.824588718012896,276.4285714285714,False
pre,Precession index,28.5,data/raw/pre_800_inter100.txt,-0.001978,11.135823959599534,4.852638652419948,278.0357142857143,False
pre,Precession index,28.6,data/raw/pre_800_inter100.txt,-0.002439,11.163873894006587,4.8806885868270005,279.64285714285717,False
pre,Precession index,28.7,data/raw/pre_800_inter100.txt,-0.002896,11.191923828413637,4.908738521234051,281.24999999999994,False
pre,Precession index,28.8,data/raw/pre_800_inter100.txt,-0.003348,11.21997376282069,4.9367884556411035,282.85714285714283,False
pre,Precession index,28.9,data/raw/pre_800_inter100.txt,-0.003795,11.24802369722774,4.964838390048154,284.46428571428567,False
pre,Precession index,29.0,data/raw/pre_800_inter100.txt,-0.004237,11.276073631634793,4.9928883244552065,286.07142857142856,False
pre,Precession index,29.1,data/raw/pre_800_inter100.txt,-0.004673,11.304123566041845,5.020938258862259,287.67857142857144,False
pre,Precession index,29.2,data/raw/pre_800_inter100.txt,-0.005103,11.332173500448896,5.0489881932693095,289.2857142857142,False
pre,Precession index,29.3,data/raw/pre_800_inter100.txt,-0.005527,11.360223434855948,5.077038127676362,290.8928571428571,False
pre,Precession index,29.4,data/raw/pre_800_inter100.txt,-0.005944,11.388273369263,5.105088062083414,292.5,False
pre,Precession index,29.5,data/raw/pre_800_inter100.txt,-0.006355,11.416323303670051,5.133137996490465,294.10714285714283,False
pre,Precession index,29.6,data/raw/pre_800_inter100.txt,-0.006759,11.444373238077103,5.161187930897517,295.7142857142857,False
pre,Precession index,29.7,data/raw/pre_800_inter100.txt,-0.007156,11.472423172484156,5.18923786530457,297.3214285714286,False
pre,Precession index,29.8,data/raw/pre_800_inter100.txt,-0.007545,11.500473106891206,5.21728779971162,298.9285714285714,False
pre,Precession index,29.9,data/raw/pre_800_inter100.txt,-0.007928,11.528523041298259,5.245337734118673,300.5357142857143,False
pre,Precession index,30.0,data/raw/pre_800_inter100.txt,-0.008302,11.55657297570531,5.273387668525723,302.1428571428571,False
pre,Precession index,30.1,data/raw/pre_800_inter100.txt,-0.008667,11.584622910112362,5.301437602932776,303.75,False
pre,Precession index,30.2,data/raw/pre_800_inter100.txt,-0.009024,11.612672844519414,5.329487537339828,305.3571428571429,False
pre,Precession index,30.3,data/raw/pre_800_inter100.txt,-0.009373,11.640722778926465,5.357537471746879,306.96428571428567,False
pre,Precession index,30.4,data/raw/pre_800_inter100.txt,-0.009713,11.668772713333517,5.385587406153931,308.57142857142856,False
pre,Precession index,30.5,data/raw/pre_800_inter100.txt,-0.010045,11.69682264774057,5.4136373405609834,310.17857142857144,False
pre,Precession index,30.6,data/raw/pre_800_inter100.txt,-0.010369,11.72487258214762,5.441687274968034,311.7857142857143,False
pre,Precession index,30.7,data/raw/pre_800_inter100.txt,-0.010683,11.752922516554673,5.4697372093750865,313.39285714285717,False
pre,Precession index,30.8,data/raw/pre_800_inter100.txt,-0.010989,11.780972450961725,5.497787143782139,315.00000000000006,False
pre,Precession index,30.9,data/raw/pre_800_inter100.txt,-0.011286,11.809022385368776,5.5258370781891895,316.60714285714283,False
pre,Precession index,31.0,data/raw/pre_800_inter100.txt,-0.011574,11.837072319775828,5.553887012596242,318.2142857142857,False
pre,Precession index,31.1,data/raw/pre_800_inter100.txt,-0.011856,11.86512225418288,5.581936947003294,319.8214285714286,False
pre,Precession index,31.2,data/raw/pre_800_inter100.txt,-0.012128,11.893172188589931,5.609986881410345,321.42857142857144,False
pre,Precession index,31.3,data/raw/pre_800_inter100.txt,-0.012391,11.921222122996983,5.638036815817397,323.03571428571433,False
pre,Precession index,31.4,data/raw/pre_800_inter100.txt,-0.012643,11.949272057404034,5.666086750224448,324.6428571428571,False
pre,Precession index,31.5,data/raw/pre_800_inter100.txt,-0.012884,11.977321991811086,5.6941366846315,326.25,False
pre,Precession index,31.6,data/raw/pre_800_inter100.txt,-0.013114,12.005371926218139,5.722186619038553,327.8571428571429,False
pre,Precession index,31.7,data/raw/pre_800_inter100.txt,-0.013332,12.03342186062519,5.750236553445603,329.4642857142857,False
pre,Precession index,31.8,data/raw/pre_800_inter100.txt,-0.013539,12.061471795032242,5.778286487852656,331.0714285714286,False
pre,Precession index,31.9,data/raw/pre_800_inter100.txt,-0.013733,12.089521729439292,5.806336422259706,332.6785714285714,False
pre,Precession index,32.0,data/raw/pre_800_inter100.txt,-0.013914,12.117571663846345,5.834386356666759,334.2857142857143,False
pre,Precession index,32.1,data/raw/pre_800_inter100.txt,-0.01408,12.145621598253397,5.862436291073811,335.89285714285717,False
pre,Precession index,32.2,data/raw/pre_800_inter100.txt,-0.014234,12.17367153266045,5.890486225480863,337.50000000000006,False
pre,Precession index,32.3,data/raw/pre_800_inter100.txt,-0.014376,12.201721467067498,5.918536159887912,339.1071428571428,False
pre,Precession index,32.4,data/raw/pre_800_inter100.txt,-0.014505,12.22977140147455,5.946586094294965,340.71428571428567,False
pre,Precession index,32.5,data/raw/pre_800_inter100.txt,-0.014624,12.257821335881603,5.974636028702017,342.32142857142856,False
pre,Precession index,32.6,data/raw/pre_800_inter100.txt,-0.014731,12.285871270288656,6.002685963109069,343.92857142857144,False
pre,Precession index,32.7,data/raw/pre_800_inter100.txt,-0.014827,12.313921204695708,6.030735897516122,345.53571428571433,False
pre,Precession index,32.8,data/raw/pre_800_inter100.txt,-0.014912,12.341971139102757,6.058785831923171,347.14285714285705,False
pre,Precession index,32.9,data/raw/pre_800_inter100.txt,-0.014987,12.37002107350981,6.086835766330223,348.74999999999994,False
pre,Precession index,33.0,data/raw/pre_800_inter100.txt,-0.015053,12.398071007916862,6.114885700737275,350.35714285714283,False
pre,Precession index,33.1,data/raw/pre_800_inter100.txt,-0.015109,12.426120942323914,6.142935635144328,351.9642857142857,False
pre,Precession index,33.2,data/raw/pre_800_inter100.txt,-0.015155,12.454170876730966,6.17098556955138,353.5714285714286,False
pre,Precession index,33.3,data/raw/pre_800_inter100.txt,-0.015192,12.482220811138017,6.199035503958431,355.1785714285714,False
pre,Precession index,33.4,data/raw/pre_800_inter100.txt,-0.015218,12.510270745545068,6.2270854383654815,356.7857142857142,False
pre,Precession index,33.5,data/raw/pre_800_inter100.txt,-0.015234,12.53832067995212,6.255135372772534,358.3928571428571,False
pre,Precession index,33.6,data/raw/pre_800_inter100.txt,-0.01524,12.566370614359172,0.0,0.0,False
pre,Precession index,33.7,data/raw/pre_800_inter100.txt,-0.015236,12.58964167105243,0.023271056693257464,1.3333333333333182,False
pre,Precession index,33.8,data/raw/pre_800_inter100.txt,-0.015222,12.612912727745687,0.04654211338651493,2.6666666666666363,False
pre,Precession index,33.9,data/raw/pre_800_inter100.txt,-0.015198,12.636183784438945,0.06981317007977239,3.9999999999999547,False
pre,Precession index,34.0,data/raw/pre_800_inter100.txt,-0.015164,12.659454841132202,0.09308422677302985,5.333333333333273,False
pre,Precession index,34.1,data/raw/pre_800_inter100.txt,-0.01512,12.682725897825462,0.1163552834662891,6.666666666666693,False
pre,Precession index,34.2,data/raw/pre_800_inter100.txt,-0.015067,12.705996954518719,0.13962634015954656,8.00000000000001,False
pre,Precession index,34.3,data/raw/pre_800_inter100.txt,-0.015003,12.729268011211975,0.16289739685280225,9.333333333333227,False
pre,Precession index,34.4,data/raw/pre_800_inter100.txt,-0.01493,12.752539067905234,0.18616845354606149,10.666666666666648,False
pre,Precession index,34.5,data/raw/pre_800_inter100.txt,-0.014847,12.775810124598491,0.20943951023931895,11.999999999999966,False
pre,Precession index,34.6,data/raw/pre_800_inter100.txt,-0.014753,12.799081181291749,0.2327105669325764,13.333333333333284,False
pre,Precession index,34.7,data/raw/pre_800_inter100.txt,-0.01465,12.822352237985008,0.25598162362583565,14.666666666666705,False
pre,Precession index,34.8,data/raw/pre_800_inter100.txt,-0.014537,12.845623294678264,0.27925268031909134,15.99999999999992,False
pre,Precession index,34.9,data/raw/pre_800_inter100.txt,-0.014414,12.868894351371523,0.3025237370123506,17.33333333333334,False
pre,Precession index,35.0,data/raw/pre_800_inter100.txt,-0.014281,12.89216540806478,0.32579479370560804,18.66666666666666,False
pre,Precession index,35.1,data/raw/pre_800_inter100.txt,-0.014137,12.915436464758038,0.3490658503988655,19.99999999999998,False
pre,Precession index,35.2,data/raw/pre_800_inter100.txt,-0.013983,12.938707521451297,0.37233690709212475,21.333333333333396,False
pre,Precession index,35.3,data/raw/pre_800_inter100.txt,-0.013821,12.961978578144553,0.39560796378538043,22.666666666666615,False
pre,Precession index,35.4,data/raw/pre_800_inter100.txt,-0.013649,12.98524963483781,0.4188790204786379,23.999999999999932,False
pre,Precession index,35.5,data/raw/pre_800_inter100.txt,-0.013469,13.00852069153107,0.44215007717189714,25.333333333333353,False
pre,Precession index,35.6,data/raw/pre_800_inter100.txt,-0.01328,13.031791748224327,0.4654211338651546,26.66666666666667,False
pre,Precession index,35.7,data/raw/pre_800_inter100.txt,-0.013084,13.055062804917585,0.48869219055841207,27.99999999999999,False
