realization_id,catalogue_kind,event_type,event_label,n_events,lohmann_event_count_ES,lohmann_poisson_ES_p_value,lohmann_fixed_n_ES_p_value,rayleigh_pre_n_phase_events_used,rayleigh_pre_n_extrapolated,rayleigh_pre_mean_phase_deg,rayleigh_pre_mean_resultant_length,rayleigh_pre_z,rayleigh_pre_p_value,precession_phase_after_lr04_co2_LR_statistic,precession_phase_after_lr04_co2_LR_p_value,precession_phase_after_lr04_co2_delta_AICc,full_vs_stationary_LR_statistic,full_vs_stationary_LR_p_value,full_vs_stationary_delta_AICc,full_model_converged,full_model_log_likelihood,climate_model_log_likelihood,stationary_log_likelihood,full_model_pre_phase_preferred_deg,full_model_pre_phase_rate_ratio_max_vs_min
34,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0223676661537486,0.06798640271945611,0.041391721655668866,96,0,21.685617689638146,0.21045397082532577,4.2519238882701185,0.013878518681000998,10.677482444293446,0.0048019114473090655,-6.666206608735024,19.16839182183253,0.0007282734412529394,-11.150857381279252,True,-423.045362231803,-428.3841034539497,-432.62955814271925,9.495421115855924,2.6261272308488386
34,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.182661819178082,0.02539492101579684,0.01199760047990402,100,0,226.6544314492246,0.22808490194626801,5.20227224958387,0.005273550008918297,11.014660708223005,0.004056923488323621,-7.003384872664583,30.015999324729364,4.857867092813272e-06,-21.998464884176087,True,-431.5655906176069,-437.0729209717184,-446.5735902799716,240.24274367945,2.592113759572449
35,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9896539881554878,0.08878224355128975,0.05678864227154569,96,0,21.332928304417234,0.23962435861752787,5.512303991314714,0.0038324412937359624,13.780783310392167,0.001017515247811088,-9.769507474833745,21.999259506501517,0.00020048844218645536,-13.98172506594824,True,-421.62992838946866,-428.52032004466474,-432.6295581427194,10.292855619010188,3.0117733183784567
35,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1586131684553163,0.03079384123175365,0.016396720655868825,100,0,229.4291953235165,0.2254013951625018,5.080578894120229,0.00597160030650823,10.661234521497477,0.004841080880597992,-6.649958685939055,30.273085035842882,4.306194044676836e-06,-22.255550595289606,True,-431.4370477620504,-436.7676650227991,-446.5735902799718,241.3487581661132,2.5488608848817744
36,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0051529876068015,0.07778444311137772,0.04939012197560488,96,0,20.222829154754727,0.24006315801410708,5.532510704227789,0.003753910904965623,13.792379701316122,0.001011632566467719,-9.7811038657577,23.103790481791293,0.00012072159013382803,-15.086256041238016,True,-421.07766290182315,-427.9738527524812,-432.6295581427188,9.341125024974634,3.016411671890354
36,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.185485609110661,0.024795040991801638,0.011597680463907219,100,0,229.55001401212897,0.18148090986522508,3.2935320645509947,0.03672320638553812,6.937708784742654,0.031152698995825068,-2.926432949184232,29.361926143183382,6.599506805433918e-06,-21.344391702630105,True,-431.8926272083826,-435.3614816007539,-446.57359027997427,243.35246799797122,2.114608664637291
37,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.013338302172259,0.07278544291141771,0.04619076184763048,96,0,20.85154613523195,0.24137763067209395,5.593263416531884,0.00352731503139421,13.704323345765488,0.0010571679698111178,-9.693047510207066,24.048102083065032,7.812087016105674e-05,-16.030567642511755,True,-420.60550710118446,-427.4576687740672,-432.629558142717,10.864225971756072,3.0089519585149183
37,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.194780175999633,0.022795440911817635,0.010397920415916816,100,0,223.15727068424735,0.2181662320014722,4.75965047857202,0.0082851510177059,9.47626515542936,0.008754980174584462,-5.464989319870938,29.727350064141888,5.561497643238538e-06,-21.70981562358861,True,-431.7099152479018,-436.44804782561647,-446.57359027997273,235.13008361316975,2.4142498680949367
38,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.00306118518055,0.07918416316736653,0.049590081983603276,96,0,22.005724821182355,0.1810458476252024,3.1466494984634883,0.042587833700494154,7.88449698997124,0.01940453465768311,-3.8732211544128177,15.24877530187075,0.004212101077330939,-7.231240861317474,True,-425.005170491784,-428.9474189867696,-432.62955814271936,8.865157612181228,2.284614026040304
38,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.185946665979657,0.02459508098380324,0.011597680463907219,100,0,222.69654417843702,0.2189930180067449,4.7957941935702495,0.007985395576921947,9.586732103778331,0.008284524257596276,-5.575456268219909,28.563915826348875,9.585250933800622e-06,-20.5463813857956,True,-432.2916323667979,-437.08499841868706,-446.57359027997234,236.21391029093675,2.427471958718245
39,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0230850863688765,0.0669866026794641,0.041191761647670466,96,0,23.211213749947206,0.21569111428063095,4.46617505084354,0.011158706311008631,11.409821591978925,0.003329574383273029,-7.3985457564205035,22.264298844591167,0.00017754427985866624,-14.24676440403789,True,-421.49740872042236,-427.2023195164118,-432.62955814271794,10.397948132484075,2.719189409233016
39,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1801487132309676,0.025994801039792043,0.01219756048790242,100,0,233.56857797748202,0.1983741493622446,3.9352303135194124,0.01916560272484589,8.742559893304474,0.01263505801360608,-4.731284057746052,29.03729791525336,7.682185366441401e-06,-21.019763474700085,True,-432.05494132234566,-436.4262212689979,-446.57359027997234,247.71983413105153,2.3247333544319204
40,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0134984659131883,0.07278544291141771,0.04599080183963208,96,0,18.66033697026849,0.2496881434513064,5.9850402220953764,0.0023596818808715933,15.060831665025717,0.000536515109866497,-11.049555829467295,24.158403979970785,7.424213916204845e-05,-16.14086953941751,True,-420.55035615273385,-428.0807719852467,-432.62955814271925,7.451259071326148,3.1788282727197266
40,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1838988301407714,0.02519496100779844,0.011797640471905619,100,0,231.96631489312026,0.22408422880979464,5.02137416012804,0.006343714084504489,10.866915038386878,0.0043679673333618906,-6.855639202828456,27.86514688903594,1.3282960886169607e-05,-19.847612448482664,True,-432.64101683545306,-438.0744743546465,-446.57359027997103,245.0403666219914,2.575192400693303
41,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.004992157208499,0.07778444311137772,0.04939012197560488,96,0,27.917098206864804,0.21596347886020906,4.477461523334781,0.011031144194041389,10.817130610124877,0.004478060255223147,-6.8058547745664555,19.936366231587954,0.0005140528492642835,-11.918831791034677,True,-422.66137502692516,-428.0699403319876,-432.62955814271913,15.147578554296949,2.640774666628803
41,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.17253629176866,0.026994601079784044,0.013797240551889621,100,0,237.27801595778965,0.19947521567132057,3.9790361667119853,0.01833195545948724,9.071052100648444,0.010721265817451548,-5.059776265090022,26.168267056522268,2.9265984756182142e-05,-18.15073261596899,True,-433.4894567517122,-438.02498280203645,-446.57359027997336,251.30073195516286,2.36633394545246
42,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9856791377715666,0.09058188362327535,0.0591881623675265,96,0,24.74687550453173,0.20834412859316964,4.167098488247732,0.01512924897048584,10.090512083547083,0.006439811292039488,-6.079236247988661,18.13053897080499,0.001163667466529676,-10.113004530251715,True,-423.56428865731675,-428.6095446990903,-432.62955814271925,12.810335893033487,2.55237299709477
42,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1922809618901153,0.023195360927814438,0.010797840431913617,100,0,224.65613426452873,0.22448202635677184,5.0392180157242406,0.006229196760619175,10.305625580046467,0.005783115139420259,-6.294349744488045,31.259295971233655,2.710273894584435e-06,-23.241761530680378,True,-431.6370894749147,-436.78990226493795,-447.26673746053154,238.65559967987787,2.509488484215277
43,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.015819410122759,0.07078584283143372,0.04459108178364327,96,0,21.06254562057742,0.2561722661289806,6.299926073631097,0.0017070703172449276,15.621038289913258,0.00040544750714580823,-11.609762454354836,24.652796840179008,5.9078026279797456e-05,-16.63526239962573,True,-420.30315972262736,-428.113678867584,-432.62955814271686,10.70682367269876,3.2499447551638743
43,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.186094183640876,0.02459508098380324,0.011597680463907219,100,0,237.0751260529852,0.20154558513958112,4.062062288925614,0.016849658129088514,9.195971247529087,0.010072104331106073,-5.184695411970665,26.009521058005475,3.150503387321567e-05,-17.9919866174522,True,-433.56882975096994,-438.1668153747345,-446.5735902799727,250.7631368247282,2.3803201607745086
44,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9970956015333816,0.08338332333533294,0.052589482103579284,96,0,17.929487768657488,0.21753194817655766,4.542734253838903,0.010321361625786599,11.970023340921898,0.0025161843532760845,-7.958747505363476,22.13465274454188,0.00018842229355210249,-14.117118303988605,True,-421.5622317704474,-427.54724344090835,-432.62955814271834,6.2330913079166175,2.7907542330855795
44,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.203285571353065,0.022195560887822437,0.009598080383923215,100,0,227.91513606801746,0.23745274663128207,5.638380688273984,0.003375541456272645,11.765216535526406,0.002787505224986039,-7.753940699967984,30.854408523249845,3.2780379365304232e-06,-22.836874082696568,True,-431.14638601834656,-437.02899428610976,-446.5735902799715,240.93457523883913,2.6792489161361024
45,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.028497393855468,0.06418716256748651,0.038592281543691265,96,0,23.613233632915907,0.2385332633130497,5.4622192998501795,0.004034203246450844,13.111592573340431,0.0014218502157329063,-9.10031673778201,21.33994250745286,0.0002711191215650214,-13.322408066899584,True,-421.95958688899157,-428.5153831756618,-432.629558142718,12.905264612622123,2.927282911644958
45,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.169472695946774,0.027794441111777646,0.014597080583883223,100,0,231.31529049431495,0.2109011219996571,4.447928326071425,0.011381546633351627,9.42579328456577,0.008978731703951326,-5.414517449007349,31.710467445893755,2.192271125967174e-06,-23.69293300534048,True,-430.7183565570268,-435.4312531993097,-446.5735902799737,243.8915438320902,2.4030645167725893
46,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0114153425146166,0.07458508298340331,0.046590681863627276,96,0,21.017207342868673,0.22168573385460724,4.717878201086952,0.008633438191841581,11.840219321449013,0.0026849057321017846,-7.828943485890591,20.86727952816568,0.00033644364482737934,-12.849745087612405,True,-422.1959183786372,-428.1160280393617,-432.62955814272004,9.731220511449756,2.7719861337083103
46,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1696027545484773,0.027794441111777646,0.014597080583883223,100,0,220.6035799849438,0.2388663388820373,5.705712785090828,0.0031505641608761533,11.38262483943845,0.00337516043423025,-7.371349003880027,30.70112873168864,3.5226325959665647e-06,-22.683594291135364,True,-431.2230259141287,-436.9143383338479,-446.573590279973,230.43724918470122,2.6411404190239245
47,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9867344649567584,0.08998200359928014,0.05838832233553289,96,0,20.756134767203616,0.21053905679961213,4.255362666054749,0.013830044019145083,10.909153499353579,0.004276686507648709,-6.897877663795157,20.28760017172408,0.0004381642189625684,-12.270065731170803,True,-422.4857580568563,-427.9403348065331,-432.62955814271834,8.104175971195826,2.655280792945502
47,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1671861070013985,0.028394321135772844,0.015196960607878424,100,0,229.20710179375632,0.2163910058926657,4.682506743123968,0.008962900358761551,9.81313740903147,0.0073978289680303715,-5.801861573473047,30.192746418989373,4.471533115106286e-06,-22.175211978436096,True,-431.4772170704771,-436.3837857749928,-446.57359027997177,243.82049041944046,2.4502772717274115
48,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0098114706843258,0.07578484303139373,0.046990601879624075,96,0,22.729052633345475,0.23503761977168947,5.303297539962362,0.004747006827320147,12.81430445534636,0.001649715834076762,-8.803028619787938,19.984318182637367,0.0005029715839657431,-11.96678374208409,True,-422.6373990513994,-429.0445512790726,-432.6295581427181,12.561819756483215,2.8891404854357035
48,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.185190481662415,0.024795040991801638,0.011597680463907219,100,0,214.39041362391453,0.23993284647224733,5.756777081627501,0.0029899461971724457,10.9928376566329,0.004101433105921402,-6.981561821074479,31.39390501780531,2.5441186087697938e-06,-23.376370577252032,True,-430.8766377710689,-436.37305659938534,-446.57359027997154,227.55594345500327,2.599697994203058
49,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.986572143418438,0.08998200359928014,0.05858828234353129,96,0,19.262613402557605,0.2344619843781894,5.2773525233816,0.004874723732877583,13.462371733609416,0.0011931172407510227,-9.451095898050994,23.029765882372203,0.00012490409316568007,-15.012231441818926,True,-421.11467520153195,-427.84586106833666,-432.62955814271805,8.283869577154235,2.976687753225256
49,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.190533495779117,0.023195360927814438,0.010797840431913617,100,0,228.45469105315775,0.21170112468465746,4.481736619274888,0.01099653664340989,9.461188709425642,0.008821226543766521,-5.44991287386722,28.43936874758174,1.0159566752758067e-05,-20.421834307028462,True,-432.3539059061833,-437.0845002608961,-446.57359027997416,243.03743116903064,2.4108384196894037
50,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0198946016736525,0.0687862427514497,0.04279144171165767,96,0,21.79917909765812,0.21132019754991468,4.286997685683357,0.013391928337346273,10.89165220031066,0.004314274512262994,-6.880376364752237,19.968200299232308,0.0005066696404909387,-11.95066585867903,True,-422.6454579931011,-428.09128409325643,-432.62955814271726,9.077424925336413,2.6536493214115198
50,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1777807878545543,0.026394721055788842,0.01279744051189762,100,0,232.10855704560055,0.2202519663679857,4.85109286889643,0.007547532185832168,10.354006693066935,0.005644896894153188,-6.3427308575085135,30.28002073157711,4.292208907415479e-06,-22.262486291023833,True,-431.43357991418424,-436.6105832607177,-446.5735902799728,244.19715412969597,2.5118924704360754
51,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.992407387478316,0.08698260347930414,0.05558888222355529,96,0,36.71545981350253,0.2383856898456075,5.455462763823953,0.004062218017439415,12.159711054157015,0.0022885072563691568,-8.148435218598593,21.93118302236735,0.00020684179045206853,-13.913648581814073,True,-421.663966631536,-427.74382215861453,-432.6295581427197,24.288002227953722,2.801066589580811
51,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1961572023865514,0.022795440911817635,0.009998000399920015,100,0,234.7676577913354,0.208348903743208,4.340926569099655,0.012690690785849477,9.779290858928675,0.007524089822642664,-5.768015023370253,28.423908236194848,1.0233206930325273e-05,-20.40637379564157,True,-432.3616361618737,-437.25128159133806,-446.57359027997114,249.1908736905854,2.447000705022372
52,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9915979592964335,0.08738252349530094,0.05578884223155369,96,0,26.95768406764518,0.18645800651129651,3.337592466448003,0.03510513457431935,8.56611107560434,0.013800429863126823,-4.554835240045918,18.473859084486094,0.000996832489177287,-10.456324643932817,True,-423.3926286004769,-427.67568413827905,-432.62955814271993,12.069790478919925,2.3661742918680724
