realization_id,catalogue_kind,event_type,event_label,n_events,lohmann_event_count_ES,lohmann_poisson_ES_p_value,lohmann_fixed_n_ES_p_value,rayleigh_pre_n_phase_events_used,rayleigh_pre_n_extrapolated,rayleigh_pre_mean_phase_deg,rayleigh_pre_mean_resultant_length,rayleigh_pre_z,rayleigh_pre_p_value,n_hazard_bins_after_history_filter,n_hazard_events_after_history_filter,precession_phase_after_adjusted_climate_LR_statistic,precession_phase_after_adjusted_climate_LR_p_value,precession_phase_after_adjusted_climate_delta_AICc,precession_phase_after_adjusted_climate_bits_per_event,full_vs_adjusted_baseline_LR_statistic,full_vs_adjusted_baseline_LR_p_value,full_vs_adjusted_baseline_delta_AICc,full_model_converged,full_model_log_likelihood,adjusted_climate_model_log_likelihood,adjusted_baseline_log_likelihood,stationary_log_likelihood,full_model_pre_phase_preferred_deg,full_model_pre_phase_rate_ratio_max_vs_min
277,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1460840142592907,0.033993201359728054,0.019596080783843232,100,0,226.67303409228418,0.2160147084620278,4.666235427193486,0.009112748795970403,3175,98,12.729509197974949,0.001721163782911908,-8.713077917004057,0.09369795812688217,36.7545754351022,2.0236636917587013e-07,-28.726779326999463,True,-415.47640024508246,-421.84115484406993,-433.85368796263356,-438.8533524003073,233.0589732698557,2.9452144963932465
278,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.020293687801996,0.0687862427514497,0.04239152169566087,96,0,18.20661023320201,0.24477704572749534,5.751917003047713,0.0029976985959019684,3175,95,18.700480698736214,8.694451952257641e-05,-14.684049417765323,0.14199521455950798,31.22736023146149,2.7512542581350426e-06,-23.199564123358755,True,-406.1986133557368,-415.54885370510493,-421.81229347146757,-428.3726718739938,1.2187171052701784,3.8917595935386324
278,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.183824998407561,0.02519496100779844,0.011797640471905619,100,0,225.03723837511944,0.2503513635094364,6.267580521103396,0.0017701144496658535,3175,98,14.90341056675561,0.0005804509344105696,-10.886979285784719,0.10969936998464538,37.35702985505657,1.520604801142481e-07,-29.329233746953832,True,-413.2464266245915,-420.6981319079693,-431.9249415521198,-438.8533524003105,229.3285536257005,3.2770584409575396
279,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9976606763930391,0.08278344331133773,0.052389522095580884,96,0,17.995046465089956,0.18562394668498564,3.3077999599593975,0.03618007082200731,3175,94,13.46592402982128,0.0011909999686747156,-9.449492748850389,0.10333628627026963,24.971616234939688,5.097525517991239e-05,-16.943820126836954,True,-406.99572947801386,-413.7286914929245,-419.4815375954837,-424.8582041313375,355.8168876059731,3.1255760430646853
279,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.19817528069455,0.022595480903819236,0.009998000399920015,100,0,224.86270330209663,0.20785874123528492,4.320525630791713,0.012956789937671034,3175,99,12.08661038536843,0.002373700396629049,-8.070179104397539,0.08806713567741453,35.85599272649495,3.0979524795726137e-07,-27.828196618392212,True,-421.7236070351012,-427.76691222778544,-439.6516033983487,-443.01951023858976,234.0648570769843,2.8665003810972465
280,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.991516998384215,0.08758248350329934,0.05578884223155369,96,0,17.011238851236378,0.21243575749686938,4.332379302073795,0.012787434936036669,3175,95,15.393690775514756,0.0004542579326054954,-11.377259494543864,0.11688632285691222,29.17125428378222,7.215507783252461e-06,-21.143458175679484,True,-407.9176897823301,-415.6145351700875,-422.5033169242212,-428.3726718739941,354.6544196852223,3.390312094761836
280,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.168766527444652,0.027994401119776045,0.015196960607878424,100,0,218.6068411402821,0.2557150462313479,6.539018486910039,0.0013389656783425647,3175,98,15.898140278686128,0.00035299024381065647,-11.881708997715236,0.11702126601743654,37.97580405380825,1.133512043459478e-07,-29.948007945705513,True,-415.26192363247173,-423.2109937718148,-434.24982565937586,-438.853352400311,221.8571785011964,3.390799725822967
281,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.015739422050187,0.07078584283143372,0.04479104179164167,96,0,14.701255311677341,0.2129622469258977,4.3538801871097945,0.012510591307815693,3175,95,14.321861768052486,0.0007763315421184238,-10.305430487081594,0.1087477839424556,26.597269811774254,2.397567377625593e-05,-18.56947370367152,True,-409.33628733631383,-416.4972182203401,-422.63492224220096,-428.37267187399226,356.90836435489587,3.261036889163878
281,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.201528530372005,0.022395520895820836,0.009598080383923215,100,0,225.0153978798749,0.26459473241335607,7.00103724208955,0.0008317845997841742,3175,98,17.521580955514764,0.00015676064379511922,-13.505149674543873,0.12897090792375335,37.16758102312997,1.6636389617382946e-07,-29.139784915027235,True,-416.50575143189087,-425.26654190964825,-435.08954194345586,-439.54649958086725,230.1646961529464,3.6237801132395746
282,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9972570678069634,0.08338332333533294,0.052389522095580884,96,0,18.73650044458999,0.25953621064081295,6.466468284844073,0.0014380933795062152,3175,95,20.569835849817082,3.414419659954612e-05,-16.55340456884619,0.15618947459174273,33.10224107604063,1.1382680082876945e-06,-25.074444967937893,True,-404.50543937941075,-414.7903573043193,-421.05655991743106,-428.372671873992,1.2898099216414676,4.200453252660042
282,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.166535010552791,0.028994201159768047,0.015196960607878424,100,0,222.47633442021646,0.24838103543458942,6.169313876355877,0.0019581525120735462,3175,98,15.37561589429697,0.00045838186853694847,-11.359184613326079,0.11317512653732534,38.894511000053626,7.324859047313081e-08,-30.866714891950892,True,-413.8876780273258,-421.5754859744743,-433.33493352735263,-438.85335240030736,227.2545362851186,3.344760054003144
283,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.034212376707621,0.0623875224955009,0.036192761447710456,96,0,26.916175747565898,0.21526878750031406,4.448702483698115,0.011359084676045798,3175,95,13.280538373323111,0.0013066754568863584,-9.26410709235222,0.10084087816594123,27.137090217201717,1.8649702781364012e-05,-19.109294109098983,True,-408.66065426389366,-415.3009234505552,-422.2291993724945,-428.3726718739937,6.367756243524941,3.0625289443874304
283,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1606849694590022,0.030393921215756847,0.016196760647870425,100,0,213.330178541567,0.22645661613634743,5.128259899192502,0.005687767189620913,3175,99,12.589925054465311,0.001845578450664107,-8.57349377349442,0.09173445677394353,35.15364687423437,4.3197043647316236e-07,-27.125850766131634,True,-421.02125538092974,-427.3162179081624,-438.59807881804693,-442.3263630580282,220.06124750057785,2.914127466333786
284,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.977297788972464,0.09758048390321936,0.0633873225354929,96,0,21.723404869707707,0.21923063769634943,4.61395896045581,0.009598599686067976,3175,95,14.807617501261007,0.000608929079760718,-10.791186220290115,0.11243619124447304,27.496863303034274,1.577167571293262e-05,-19.46906719493154,True,-409.8232000945288,-417.2270088451593,-423.5716317460459,-428.37267187399544,2.120783651589509,3.289671403959859
284,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1905702989040328,0.023195360927814438,0.010797840431913617,100,0,224.2609400859847,0.225850858201251,5.100861015024159,0.00584918345705454,3175,98,12.90184989748127,0.0015790609426304986,-8.885418616510378,0.09496650441525514,32.78230635714033,1.3235519823011429e-06,-24.754510249037594,True,-418.78391490579065,-425.2348398545313,-435.1750680843608,-438.8533524003089,232.69867154987796,2.9850766929888937
285,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0324678368674562,0.0631873625274945,0.03699260147970406,96,0,25.568891130346028,0.26047547417471284,6.513357374067983,0.0013702805164493021,3175,95,19.160783150685347,6.906989636197381e-05,-15.144351869714455,0.14549035174232927,30.343115011948612,4.167044542200771e-06,-22.315318903845878,True,-406.77908782805434,-416.359479403397,-421.95064533402865,-428.3726718739947,6.930970842109643,3.923190129079388
285,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.200246470099233,0.022395520895820836,0.009598080383923215,100,0,216.04115870630778,0.19712673086767654,3.885894802257738,0.020149714323071728,3175,99,10.039983380583521,0.006604581591232847,-6.02355209961263,0.0731547183524013,36.96158702667742,1.8344251630295462e-07,-28.933790918574687,True,-419.12361385826665,-424.1436055485584,-437.60440737160536,-442.3263630580282,225.39067585809855,2.5818061433188335
286,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9729711820986664,0.10237952409518096,0.0661867626474705,96,0,18.515064341750154,0.21410265809078058,4.400635027347618,0.011928986480727188,3175,95,14.608086035751057,0.0006728130735931278,-10.591654754780166,0.11092112252977561,27.375546601552287,1.6689047344599594e-05,-19.347750493449553,True,-407.3603172609322,-414.66436027880775,-421.04809056170836,-428.372671873993,358.42894674486155,3.308530854148494
286,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1838803724414757,0.02519496100779844,0.011797640471905619,100,0,220.54601872860815,0.21097484247109907,4.4510384155705065,0.011345575773669646,3175,99,12.576235328309394,0.001858254515932394,-8.559804047338503,0.09163470879396238,37.38400794574295,1.5012593788203308e-07,-29.356211837640217,True,-417.92615305428353,-424.21427071843823,-436.618157027155,-442.3263630580271,228.12252658289694,2.9363672590692853
287,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0297687806263913,0.0635872825434913,0.03759248150369926,96,0,23.570434757179918,0.25912542934133137,6.4460148606076135,0.0014687097155080735,3175,95,21.515183712834187,2.128321431166315e-05,-17.498752431863295,0.163367625506952,35.75305890330742,3.2527003286314427e-07,-27.725262795204685,True,-404.05565538668156,-414.81324724309866,-421.9321848383353,-428.3726718739946,2.588503114613647,4.380990187216167
287,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.220634311317043,0.019596080783843232,0.008398320335932814,100,0,214.02314840194387,0.2352094430558949,5.532348210266426,0.003762652399025781,3175,99,14.46011602556814,0.00072447883289662,-10.443684744597249,0.10536130141801103,40.22444452863715,3.889616655560437e-08,-32.196648420534416,True,-417.3771104891897,-424.6071685019738,-437.4893327535083,-442.32636305802765,221.09913892726004,3.1798305173509616
288,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9824284535295167,0.09378124375124974,0.060787842431513694,96,0,19.39776756731856,0.23370290877127728,5.243236758542972,0.005047877225153411,3175,95,18.30915540753233,0.00010573467119682166,-14.292724126561438,0.1390238300490118,31.684454965456666,2.219256763524537e-06,-23.656658857353932,True,-409.3126905884501,-418.46726829221626,-425.15491807117843,-428.3726718739945,358.052260622925,3.8276370714505386
288,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.2035051029652593,0.022195560887822437,0.009398120375924815,100,0,225.46442427302742,0.2330755921917325,5.432423167552678,0.004167778266263293,3175,98,12.805049812091283,0.0016573672890538172,-8.788618531120392,0.09425398909306248,32.360919346601804,1.6141743009417036e-06,-24.33312323849907,True,-416.81285081447913,-423.2153757205248,-432.99331048778004,-438.8533524003086,232.37123878880485,3.001290027822794
289,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0119763955986927,0.07398520295940812,0.046390721855628876,96,0,14.230668000034978,0.26104934542505226,6.542089031697432,0.0013303090918338192,3175,95,20.090557755919917,4.339011629377595e-05,-16.074126474949026,0.1525502528587314,33.978596970227954,7.52758458668989e-07,-25.95080086212522,True,-404.59385691169507,-414.63913578965503,-421.58315539680905,-428.3726718739939,357.60603141369387,4.093179854367508
289,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1839357450713726,0.02519496100779844,0.011797640471905619,100,0,222.93030948150644,0.24314891736455316,5.91213960155543,0.0025496756648326043,3175,99,16.249332754435727,0.0002961435138006712,-12.232901473464835,0.11839814031605568,37.86167888747923,1.1966481739177008e-07,-29.833882779376495,True,-420.087891176623,-428.21255755384084,-439.0187306203626,-442.3263630580266,229.65750184123482,3.471760308261471
290,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.9908691925613076,0.08818236352729454,0.05598880223955209,96,0,8.494925052606357,0.24944629367401602,5.973451529059531,0.002387939359003035,3175,95,19.816376985384522,4.9765504598457625e-05,-15.79994570441363,0.15046836213263387,33.567054735254715,9.141649899743253e-07,-25.53925862715198,True,-406.4945443564517,-416.40273284914394,-423.27807172407904,-428.37267187399124,352.41019980359175,4.070098224205281
290,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.177280974693069,0.026394721055788842,0.01279744051189762,100,0,234.37394671611614,0.23015914349568725,5.297323133466836,0.004785318343548132,3175,98,14.566904930324654,0.0006868102772000538,-10.550473649353762,0.10722245665347127,33.85935243678091,7.963564187813041e-07,-25.831556328678175,True,-418.93658379177236,-426.2200362569347,-435.8662600101628,-438.8533524003099,242.54601062178514,3.2212578621955745
291,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.0206926951109647,0.0683863227354529,0.04239152169566087,96,0,19.918426453594478,0.24138899871938205,5.593790275463599,0.0035254106793861204,3175,95,17.23294135720596,0.00018109828217901318,-13.216510076235068,0.13085199492616506,29.012764971352794,7.770851796787285e-06,-20.98496886325006,True,-408.99584445888735,-417.6123151374903,-423.50222694456374,-428.3726718739946,1.7445878318848294,3.6888497849066666
291,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.18123931331576,0.02579484103179364,0.01199760047990402,100,0,229.19588708304525,0.24207377559563323,5.8599712831124995,0.0026898023642584834,3175,98,14.96419135958422,0.0005630761509178738,-10.947760078613328,0.11014675849686545,36.42861553214129,2.3618449746860806e-07,-28.40081942403856,True,-415.79832651772085,-423.28042219751296,-434.0126342837915,-438.8533524003103,236.20684958235574,3.2584893742588523
292,age_randomized,strong_monsoon_start,Strong monsoon starts,96,1.97542136872242,0.09958008398320337,0.0649870025994801,96,0,20.062395487360543,0.22458946202027708,4.842280939253518,0.007604197725841369,3175,95,16.088254986763445,0.00032098136374726616,-12.071823705792553,0.12216024045242506,26.952906657219614,2.0319492569821204e-05,-18.92511054911688,True,-411.1559285893525,-419.20005608273425,-424.63238191796233,-428.37267187399357,359.2368320464552,3.4769635945893844
292,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1760031528142885,0.02659468106378724,0.012997400519896021,100,0,224.45025256017868,0.2375894251810329,5.6448734957853635,0.003353168310588783,3175,99,15.400451051694631,0.0004527250701676505,-11.38401977072374,0.11221290080673266,40.453740273189396,3.4871278987651876e-08,-32.42594416508666,True,-416.23025979317225,-423.93048531901957,-436.45712992976695,-442.32636305802777,229.35729428735434,3.2993488443311616
293,age_randomized,strong_monsoon_start,Strong monsoon starts,96,2.004348706563813,0.07838432313537293,0.04939012197560488,96,0,25.087516573299812,0.2177362153377386,4.551269709081799,0.01023196965400296,3175,94,16.165446291663898,0.00030882890317411073,-12.149015010693006,0.12405217658904462,28.344213106151187,1.0621313094267278e-05,-20.316416998048453,True,-406.30225775537315,-414.3849809012051,-420.47436430844874,-424.8582041313387,4.752391210179691,3.5116788192750663
293,age_randomized,weak_monsoon_start,Weak monsoon starts,100,2.1984319941331183,0.022595480903819236,0.009998000399920015,100,0,222.24517485887583,0.18536937224451056,3.4361804166323924,0.0317863418768437,3175,98,8.698685462442086,0.012915298613921792,-4.682254181471194,0.0640283182597863,36.676361170332484,2.1001241796920977e-07,-28.64856506222975,True,-416.6655127096666,-421.01485544088763,-435.00369329483283,-439.54649958086895,233.60834544583537,2.422354585165889
